"id","name","code","departamento_id","created_at","updated_at"
"839","SANTA ROSA DE CABAL","66682","26","2024-12-08 15:05:39","2024-12-08 15:05:39"
"840","SANTUARIO","66687","26","2024-12-08 15:05:39","2024-12-08 15:05:39"
"841","BUCARAMANGA","68001","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"842","AGUADA","68013","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"843","ALBANIA","68020","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"844","ARATOCA","68051","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"845","BARBOSA","68077","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"846","BARICHARA","68079","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"847","BARRANCABERMEJA","68081","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"848","BETULIA","68092","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"849","BOLÍVAR","68101","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"850","CABRERA","68121","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"851","CALIFORNIA","68132","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"852","CAPITANEJO","68147","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"853","CARCASÍ","68152","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"854","CEPITÁ","68160","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"855","CERRITO","68162","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"856","CHARALÁ","68167","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"857","CHARTA","68169","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"858","CHIMA","68176","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"859","CHIPATÁ","68179","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"860","CIMITARRA","68190","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"861","CONCEPCIÓN","68207","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"862","CONFINES","68209","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"863","CONTRATACIÓN","68211","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"864","COROMORO","68217","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"865","CURITÍ","68229","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"866","EL CARMEN DE CHUCURÍ","68235","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"867","EL GUACAMAYO","68245","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"868","EL PEÑÓN","68250","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"869","EL PLAYÓN","68255","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"870","ENCINO","68264","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"871","ENCISO","68266","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"872","FLORIÁN","68271","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"873","FLORIDABLANCA","68276","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"874","GALÁN","68296","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"875","GÁMBITA","68298","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"876","GIRÓN","68307","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"877","GUACA","68318","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"878","GUADALUPE","68320","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"879","GUAPOTÁ","68322","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"880","GUAVATÁ","68324","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"881","GÜEPSA","68327","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"882","HATO","68344","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"883","JESÚS MARÍA","68368","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"884","JORDÁN","68370","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"885","LA BELLEZA","68377","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"886","LANDÁZURI","68385","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"887","LA PAZ","68397","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"888","LEBRIJA","68406","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"889","LOS SANTOS","68418","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"890","MACARAVITA","68425","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"891","MÁLAGA","68432","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"892","MATANZA","68444","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"893","MOGOTES","68464","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"894","MOLAGAVITA","68468","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"895","OCAMONTE","68498","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"896","OIBA","68500","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"897","ONZAGA","68502","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"898","PALMAR","68522","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"899","PALMAS DEL SOCORRO","68524","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"900","PÁRAMO","68533","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"901","PIEDECUESTA","68547","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"902","PINCHOTE","68549","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"903","PUENTE NACIONAL","68572","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"904","PUERTO PARRA","68573","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"905","PUERTO WILCHES","68575","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"906","RIONEGRO","68615","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"907","SABANA DE TORRES","68655","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"908","SAN ANDRÉS","68669","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"909","SAN BENITO","68673","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"910","SAN GIL","68679","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"911","SAN JOAQUÍN","68682","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"912","SAN JOSÉ DE MIRANDA","68684","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"913","SAN MIGUEL","68686","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"914","SAN VICENTE DE CHUCURÍ","68689","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"915","SANTA BÁRBARA","68705","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"916","SANTA HELENA DEL OPÓN","68720","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"917","SIMACOTA","68745","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"918","SOCORRO","68755","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"919","SUAITA","68770","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"920","SUCRE","68773","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"921","SURATÁ","68780","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"922","TONA","68820","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"923","VALLE DE SAN JOSÉ","68855","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"924","VÉLEZ","68861","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"925","VETAS","68867","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"926","VILLANUEVA","68872","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"927","ZAPATOCA","68895","28","2024-12-08 15:08:20","2024-12-08 15:08:20"
"928","SINCELEJO","70001","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"929","BUENAVISTA","70110","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"930","CAIMITO","70124","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"931","COLOSÓ","70204","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"932","COROZAL","70215","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"933","COVEÑAS","70221","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"934","CHALÁN","70230","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"935","EL ROBLE","70233","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"936","GALERAS","70235","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"937","GUARANDA","70265","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"938","LA UNIÓN","70400","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"939","LOS PALMITOS","70418","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"940","MAJAGUAL","70429","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"941","MORROA","70473","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"942","OVEJAS","70508","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"943","PALMITO","70523","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"944","SAMPUÉS","70670","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"945","SAN BENITO ABAD","70678","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"946","SAN JUAN DE BETULIA","70702","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"947","SAN MARCOS","70708","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"948","SAN ONOFRE","70713","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"949","SAN PEDRO","70717","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"950","SANTIAGO DE TOLÚ","70742","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"951","SINCE","70771","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"952","SUCRE","70820","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"953","TOLÚ VIEJO","70823","29","2024-12-08 15:09:43","2024-12-08 15:09:43"
"954","IBAGUÉ","73001","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"955","ALPUJARRA","73024","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"956","ALVARADO","73026","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"957","AMBALEMA","73030","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"958","ANZOÁTEGUI","73043","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"959","ARMERO","73055","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"960","ATACO","73067","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"961","CAJAMARCA","73124","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"962","CARMEN DE APICALÁ","73148","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"963","CASABIANCA","73152","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"964","CHAPARRAL","73168","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"965","COELLO","73200","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"966","COYAIMA","73217","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"967","CUNDAY","73226","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"968","DOLORES","73236","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"969","ESPINAL","73268","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"970","FALAN","73270","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"971","FLANDES","73275","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"972","FRESNO","73283","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"973","GUAMO","73319","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"974","HERVEO","73347","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"975","HONDA","73349","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"976","ICONONZO","73352","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"977","LÉRIDA","73408","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"978","LÍBANO","73411","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"979","MARIQUITA","73443","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"980","MELGAR","73449","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"981","MURILLO","73461","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"982","NATAGAIMA","73483","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"983","ORTEGA","73504","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"984","PALOCABILDO","73520","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"985","PIEDRAS","73547","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"986","PLANADAS","73555","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"987","PRADO","73563","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"988","PURIFICACIÓN","73585","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"989","RIOBLANCO","73616","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"990","RONCESVALLES","73622","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"991","ROVIRA","73624","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"992","SALDAÑA","73671","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"993","SAN ANTONIO","73675","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"994","SANTA ISABEL","73678","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"995","SUÁREZ","73686","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"996","VALLE DE SAN JUAN","73770","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"997","VENADILLO","73793","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"998","VILLAHERMOSA","73854","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"999","VILLARRICA","73861","30","2024-12-08 15:11:43","2024-12-08 15:11:43"
"1000","CALI","76001","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1001","ALCALÁ","76020","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1002","ANDALUCÍA","76036","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1003","ANSERMANUEVO","76041","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1004","ARGELIA","76054","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1005","BOLÍVAR","76100","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1006","BUENAVENTURA","76109","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1007","GUADALAJARA DE BUGA","76111","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1008","BUGALAGRANDE","76113","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1009","CAICEDONIA","76122","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1010","CALIMA","76126","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1011","CANDELARIA","76130","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1012","CARTAGO","76147","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1013","DAGUA","76233","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1014","EL ÁGUILA","76243","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1015","EL CAIRO","76246","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1016","EL CERRITO","76248","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1017","EL DOVIO","76250","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1018","FLORIDA","76275","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1019","GINEBRA","76306","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1020","GUACARÍ","76318","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1021","JAMUNDÍ","76364","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1022","LA CUMBRE","76377","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1023","LA UNIÓN","76400","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1024","LA VICTORIA","76403","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1025","OBANDO","76497","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1026","PALMIRA","76520","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1027","PRADERA","76563","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1028","RESTREPO","76606","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1029","RIOFRÍO","76616","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1030","ROLDANILLO","76622","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1031","SAN PEDRO","76670","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1032","SEVILLA","76736","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1033","TORO","76823","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1034","TRUJILLO","76828","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1035","TULUÁ","76834","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1036","ULLOA","76845","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1037","VERSALLES","76863","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1038","VIJES","76869","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1039","YOTOCO","76890","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1040","YUMBO","76892","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1041","ZARZAL","76895","31","2024-12-08 15:13:37","2024-12-08 15:13:37"
"1042","ARAUCA","81001","3","2024-12-08 15:15:09","2024-12-08 15:15:09"
"1043","ARAUQUITA","81065","3","2024-12-08 15:15:09","2024-12-08 15:15:09"
"1044","CRAVO NORTE","81220","3","2024-12-08 15:15:09","2024-12-08 15:15:09"
"1045","FORTUL","81300","3","2024-12-08 15:15:09","2024-12-08 15:15:09"
"1046","PUERTO RONDÓN","81591","3","2024-12-08 15:15:09","2024-12-08 15:15:09"
"1047","SARAVENA","81736","3","2024-12-08 15:15:09","2024-12-08 15:15:09"
"1048","TAME","81794","3","2024-12-08 15:15:09","2024-12-08 15:15:09"
"1049","YOPAL","85001","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1050","AGUAZUL","85010","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1051","CHÁMEZA","85015","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1052","HATO COROZAL","85125","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1053","LA SALINA","85136","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1054","MANÍ","85139","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1055","MONTERREY","85162","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1056","NUNCHÍA","85225","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1057","OROCUÉ","85230","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1058","PAZ DE ARIPORO","85250","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1059","PORE","85263","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1060","RECETOR","85279","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1061","SABANALARGA","85300","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1062","SÁCAMA","85315","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1063","SAN LUIS DE PALENQUE","85325","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1064","TÁMARA","85400","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1065","TAURAMENA","85410","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1066","TRINIDAD","85430","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1067","VILLANUEVA","85440","10","2024-12-08 15:16:46","2024-12-08 15:16:46"
"1068","MOCOA","86001","24","2024-12-08 15:19:13","2024-12-08 15:19:13"
"1069","COLÓN","86219","24","2024-12-08 15:19:13","2024-12-08 15:19:13"
"1070","ORITO","86320","24","2024-12-08 15:19:13","2024-12-08 15:19:13"
"1071","PUERTO ASÍS","86568","24","2024-12-08 15:19:13","2024-12-08 15:19:13"
"1072","PUERTO CAICEDO","86569","24","2024-12-08 15:19:13","2024-12-08 15:19:13"
"1073","PUERTO GUZMÁN","86571","24","2024-12-08 15:19:13","2024-12-08 15:19:13"
"1074","LEGUIZAMO","86573","24","2024-12-08 15:19:13","2024-12-08 15:19:13"
"1075","SIBUNDOY","86749","24","2024-12-08 15:19:13","2024-12-08 15:19:13"
"1076","SAN FRANCISCO","86755","24","2024-12-08 15:19:13","2024-12-08 15:19:13"
"1077","SAN MIGUEL","86757","24","2024-12-08 15:19:13","2024-12-08 15:19:13"
"1078","SANTIAGO","86760","24","2024-12-08 15:19:13","2024-12-08 15:19:13"
"1079","VALLE DEL GUAMUEZ","86865","24","2024-12-08 15:19:13","2024-12-08 15:19:13"
"1080","VILLAGARZÓN","86885","24","2024-12-08 15:19:13","2024-12-08 15:19:13"
"1081","SAN ANDRÉS","88001","27","2024-12-08 15:20:36","2024-12-08 15:20:36"
"1082","PROVIDENCIA","88564","27","2024-12-08 15:20:36","2024-12-08 15:20:36"
"1083","LETICIA","91001","1","2024-12-08 15:23:47","2024-12-08 15:23:47"
"1084","EL ENCANTO","91263","1","2024-12-08 15:23:47","2024-12-08 15:23:47"
"1085","LA CHORRERA","91405","1","2024-12-08 15:23:47","2024-12-08 15:23:47"
"1086","LA PEDRERA","91407","1","2024-12-08 15:23:47","2024-12-08 15:23:47"
"1087","LA VICTORIA","91430","1","2024-12-08 15:23:47","2024-12-08 15:23:47"
"1088","MIRITI - PARANÁ","91460","1","2024-12-08 15:23:47","2024-12-08 15:23:47"
"1089","PUERTO ALEGRÍA","91530","1","2024-12-08 15:23:47","2024-12-08 15:23:47"
"1090","PUERTO ARICA","91536","1","2024-12-08 15:23:47","2024-12-08 15:23:47"
"1091","PUERTO NARIÑO","91540","1","2024-12-08 15:23:47","2024-12-08 15:23:47"
"1092","PUERTO SANTANDER","91669","1","2024-12-08 15:23:47","2024-12-08 15:23:47"
"1093","TARAPACÁ","91798","1","2024-12-08 15:23:47","2024-12-08 15:23:47"
"1094","INÍRIDA","94001","16","2024-12-08 15:25:41","2024-12-08 15:25:41"
"1095","BARRANCO MINAS","94343","16","2024-12-08 15:25:41","2024-12-08 15:25:41"
"1096","MAPIRIPANA","94663","16","2024-12-08 15:25:41","2024-12-08 15:25:41"
"1097","SAN FELIPE","94883","16","2024-12-08 15:25:41","2024-12-08 15:25:41"
"1098","PUERTO COLOMBIA","94884","16","2024-12-08 15:25:41","2024-12-08 15:25:41"
"1099","LA GUADALUPE","94885","16","2024-12-08 15:25:41","2024-12-08 15:25:41"
"1100","CACAHUAL","94886","16","2024-12-08 15:25:41","2024-12-08 15:25:41"
"1101","PANA PANA","94887","16","2024-12-08 15:25:41","2024-12-08 15:25:41"
"1102","MORICHAL","94888","16","2024-12-08 15:25:41","2024-12-08 15:25:41"
"1103","SAN JOSÉ DEL GUAVIARE","95001","17","2024-12-08 15:27:27","2024-12-08 15:27:27"
"1104","CALAMAR","95015","17","2024-12-08 15:27:27","2024-12-08 15:27:27"
"1105","EL RETORNO","95025","17","2024-12-08 15:27:27","2024-12-08 15:27:27"
"1106","MIRAFLORES","95200","17","2024-12-08 15:27:27","2024-12-08 15:27:27"
"1107","MITÚ","97001","32","2024-12-08 15:29:04","2024-12-08 15:29:04"
"1108","CARURU","97161","32","2024-12-08 15:29:04","2024-12-08 15:29:04"
"1109","PACOA","97511","32","2024-12-08 15:29:04","2024-12-08 15:29:04"
"1110","TARAIRA","97666","32","2024-12-08 15:29:04","2024-12-08 15:29:04"
"1111","PAPUNAHUA","97777","32","2024-12-08 15:29:04","2024-12-08 15:29:04"
"1112","YAVARATÉ","97889","32","2024-12-08 15:29:04","2024-12-08 15:29:04"
"1113","PUERTO CARREÑO","99001","33","2024-12-08 15:30:25","2024-12-08 15:30:25"
"1114","LA PRIMAVERA","99524","33","2024-12-08 15:30:25","2024-12-08 15:30:25"
"1115","SANTA ROSALÍA","99624","33","2024-12-08 15:30:25","2024-12-08 15:30:25"
"1116","CUMARIBO","99773","33","2024-12-08 15:30:25","2024-12-08 15:30:25"
